"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","t1","t2","v1","v2","replicated"
"manylabs","Allowedforbidden",2,11.7501957919811,3.84145882069418,0.00060836838124434,7.849,4.75884383138652,0.00174939444378208,9.139,5.04323657468101,0.00221347086671786,9.53133333333333,6.08289572202274,0.00452011600347246,10.9426666666667,0.916472461621142,1.33845201815283,0.00853751986012326,0.00661684431244648,1
"manylabs","Anchoring1",2,1.626356190758,3.84145882069418,0.202207780233599,7.849,4.75884383138652,0.257010409968419,9.139,5.04323657468101,0.274575676357737,9.53133333333333,6.08289572202274,0.341421395096991,10.9426666666667,0.93,1.1589536758397,0.0313487777769949,0.000882652200272042,1
"manylabs","Anchoring2",2,22.7310253798235,3.84145882069418,1.86334957841261e-06,7.849,4.75884383138652,9.94371523355131e-06,9.139,5.04323657468101,1.39710358002532e-05,9.53133333333333,6.08289572202274,3.88902777030964e-05,10.9426666666667,0.93,1.7885837453116,0.0313487777769949,0.00108117359544134,1
"manylabs","Anchoring3",2,49.9890654450993,3.84145882069418,1.54609658409299e-12,7.849,4.75884383138652,2.51265674933165e-11,9.139,5.04323657468101,4.20976586923416e-11,9.53133333333333,6.08289572202274,2.00296113028742e-10,10.9426666666667,0.93,2.20526473861266,0.0313487777769949,0.00118433999722946,1
"manylabs","Anchoring4",2,68.311505048638,3.84145882069418,1.11022302462516e-16,7.849,4.75884383138652,3.99680288865056e-15,9.139,5.04323657468101,7.43849426498855e-15,9.53133333333333,6.08289572202274,4.71844785465692e-14,10.9426666666667,0.93,2.42240643766673,0.0313487777769949,0.00125593461520417,1
"manylabs","Flagpriming",2,3.67476204846707,3.84145882069418,0.0552421384449809,7.849,4.75884383138652,0.086071524748238,9.139,5.04323657468101,0.0964949953938345,9.53133333333333,6.08289572202274,0.138697233856672,10.9426666666667,0.5,0.0182884262841459,0.0625,0.000645868274274421,0
"manylabs","Gainloss",2,13.7607007028618,3.84145882069418,0.000207634639247112,7.849,4.75884383138652,0.000677527920460275,9.139,5.04323657468101,0.000876592607074622,9.53133333333333,6.08289572202274,0.00191063652940326,10.9426666666667,-2.19957778751616,-1.19733682274103,0.0701063533958936,0.00289043457032427,1
"manylabs","Gamblersfallacy",2,0.0493356865344854,3.84145882069418,0.824223286462529,7.849,4.75884383138652,0.844560614623215,9.139,5.04323657468101,0.850802749221243,9.53133333333333,6.08289572202274,0.873363463492362,10.9426666666667,0.69,0.630171729007084,0.0718313559322034,0.000721034871150528,1
"manylabs","IAT",2,0.660033587971354,3.84145882069418,0.416548085711598,7.849,4.75884383138652,0.472047432392001,9.139,5.04323657468101,0.489374194012971,9.53133333333333,6.08289572202274,0.553289377991708,10.9426666666667,0.447692023527421,0.394120312150452,0.00416666666666667,0.000181488203266788,1
"manylabs","Imaginedcontact",2,3.17296428945178,3.84145882069418,0.0748664519340622,7.849,4.75884383138652,0.111313272412976,9.139,5.04323657468101,0.123479272005299,9.53133333333333,6.08289572202274,0.172017693527278,10.9426666666667,0.86,0.13726864804912,0.163983838383838,0.00063843890721716,0
"manylabs","Mathartgender",2,3.13947904858514,3.84145882069418,0.0764182125729386,7.849,4.75884383138652,0.113259433748437,9.139,5.04323657468101,0.125546506748865,9.53133333333333,6.08289572202274,0.174519391245267,10.9426666666667,1.01,0.583442143962418,0.0570973547549497,0.000858631487219528,1
"manylabs","Moneypriming",2,4.61988762468124,3.84145882069418,0.031603308583899,7.849,4.75884383138652,0.0535654693219276,9.139,5.04323657468101,0.0611685372795081,9.53133333333333,6.08289572202274,0.0927920470166957,10.9426666666667,0.8,-0.0174401748359549,0.144,0.000637379460488692,0
"manylabs","Reciprocity",2,11.6465784985052,3.84145882069418,0.000643207307479798,7.849,4.75884383138652,0.00183717858079457,9.139,5.04323657468101,0.00232174563305132,9.53133333333333,6.08289572202274,0.00472462305632748,10.9426666666667,0.16,0.373839732731997,0.00286989795918367,0.00105635654558449,1
"manylabs","Scales",2,34.5428575097955,3.84145882069418,4.16968748417901e-09,7.849,4.75884383138652,3.78920623766987e-08,9.139,5.04323657468101,5.79660560662276e-08,9.53133333333333,6.08289572202274,2.08738781926066e-07,10.9426666666667,-1.10680905587229,1.36568714048846,0.16985551064226,0.00711993035259176,1
"manylabs","Sunkcosts",2,0.172209850936941,3.84145882069418,0.678155264794053,7.849,4.75884383138652,0.713977166093472,9.139,5.04323657468101,0.725009965929175,9.53133333333333,6.08289572202274,0.765051448802436,10.9426666666667,0.227912862495395,0.285929513543448,0.018901277635894,0.000644246505254263,1
